"" "gene.id" "p.value" "q.value" "log.fc"
"6155" "YGL209W" 0.902960193089404 0.959734457057819 0.0210836760314976
"6156" "YGR167W" 0.903932871249951 0.960612222826052 -0.0136618610738815
"6157" "YJL024C" 0.904932020877387 0.961263522219211 0.00896778423241022
"6158" "YGL247W" 0.90494717949916 0.961263522219211 -0.0108187420872555
"6159" "YML069W" 0.904986553553671 0.961263522219211 0.00590619823279907
"6160" "YHL005C" 0.906131079918737 0.962235921136765 0.505077335260296
"6161" "YNL254C" 0.906324658601256 0.962235921136765 -0.0207425389413647
"6162" "snR19" 0.906343281266393 0.962235921136765 0.115983289453394
"6163" "YIL102C" 0.906634187937237 0.962388586319229 0.664652274960777
"6164" "YBR229C" 0.907924467875724 0.963601860616967 -0.003026103314762
"6165" "YOR242C" 0.908644127559727 0.964209226682195 -0.0610691155594129
"6166" "YKL040C" 0.909139212773805 0.964578126819046 0.00705644663813366
"6167" "YOR370C" 0.90932519424712 0.964619007745202 -0.00901066098416544
"6168" "YBL058W" 0.909480829422489 0.964627689053489 -0.00061583256781075
"6169" "YDL160C-A" 0.910534990733568 0.965487386683739 -0.045716496710054
"6170" "YOL122C" 0.910586544762866 0.965487386683739 -0.0110669333262063
"6171" "YDL019C" 0.912396955464853 0.967250183544169 -0.0042627475403402
"6172" "YGR091W" 0.912589322449851 0.967297366731518 -0.00642146819280381
"6173" "YKL115C" 0.91512336521503 0.969606795957795 -0.0124541499351848
"6174" "YNL183C" 0.915203642776181 0.969606795957795 -0.0232366379030154
"6175" "YGL109W" 0.915212773622652 0.969606795957795 0.0391117425098124
"6176" "YCL029C" 0.915532375170822 0.969788341704585 -0.0201980965681997
"6177" "YGL222C" 0.917740278323461 0.971969710343546 -0.00421501525485118
"6178" "YCR077C" 0.918396290138192 0.972507045983174 -0.0123365685062765
"6179" "YJR140C" 0.920244663676549 0.974306617538758 0.0178053890919476
"6180" "YBL044W" 0.920503547095465 0.974423010533743 -0.604716570692216
"6181" "YHR029C" 0.921446030679242 0.975262891555348 0.000384840147751639
"6182" "YPR012W" 0.922752446526582 0.976456804040943 0.149488609898464
"6183" "YKL037W" 0.922872580156703 0.976456804040943 -0.220052599625348
"6184" "YER040W" 0.923279871723073 0.976480600333915 -0.0186868062086935
"6185" "YER058W" 0.923326610034259 0.976480600333915 -0.00198386804829443
"6186" "YER017C" 0.923342860541974 0.976480600333915 -0.010739976316398
"6187" "YIL059C" 0.923614276937668 0.976609762360793 -0.171942066419512
"6188" "YPL077C" 0.925026337962359 0.97794478069647 0.0425384368168135
"6189" "YPR141C" 0.925401488231565 0.978183314915317 0.0117057429364509
"6190" "YNL187W" 0.926107210312048 0.978771142142394 -0.0368217616388495
"6191" "YDR024W" 0.926413804610943 0.978937023060054 1.19580130045856
"6192" "YLR013W" 0.927229332141416 0.97932255088072 0.85158339945056
"6193" "YPL047W" 0.927254082362035 0.97932255088072 -0.0956026488348856
"6194" "YGL108C" 0.927279498245359 0.97932255088072 -0.0393888532831715
"6195" "YDR416W" 0.92737743850597 0.97932255088072 0.0258579126254191
"6196" "Q0065" 0.927863307624334 0.979519405918733 1.48194508557491
"6197" "YBR027C" 0.927863307624334 0.979519405918733 1.48194508557491
"6198" "YLL047W" 0.928020103855552 0.979526866638113 1.02595454122047
"6199" "YIR040C" 0.928242756290901 0.979603825077444 0.92758051397119
"6200" "YHL037C" 0.928525950168327 0.979744639677612 1.13772718456691
"6201" "YCR104W" 0.928723452483946 0.979755469963699 1.18150470758497
"6202" "YJL075C" 0.928835742084204 0.979755469963699 -0.0650078611476638
"6203" "YAR047C" 0.929175954460894 0.979798371064341 1.28224230351851
"6204" "YDR034C-A" 0.929175954460894 0.979798371064341 1.28224230351851
"6205" "YMR161W" 0.929899314159193 0.980403112526905 0.00396617287777682
"6206" "YNR023W" 0.931031925291321 0.981439067878798 0.0207785185437611
"6207" "YCR060W" 0.931830010063211 0.981981243956256 0.0265820199462318
"6208" "YJL218W" 0.931846463234552 0.981981243956256 0.10215634983556
"6209" "YHL048W" 0.932594633490785 0.982611385456066 -0.0677247733452931
"6210" "YDR481C" 0.932825251273804 0.982640419279106 -0.00208068380107541
"6211" "YNL003C" 0.93298565295954 0.982640419279106 -0.00184317956186616
"6212" "YHR218W" 0.93307280412134 0.982640419279106 0.0380527901150511
"6213" "YOR329W-A" 0.934282168896588 0.983755665366406 1.37640256921602
"6214" "YAR069C" 0.935494349728803 0.984873517207246 -0.177672242501136
"6215" "YDR224C" 0.935695845965637 0.984927147917489 0.00155277643581278
"6216" "YMR124W" 0.935893150838234 0.984976350190432 0.0230206175276222
"6217" "YKR063C" 0.936442439877383 0.985395921132031 -0.00646042291815744
"6218" "YGR072W" 0.93707330990946 0.985901189036296 -0.0265622403844348
"6219" "YPL209C" 0.937524726444967 0.986217520566486 0.0159249916698415
"6220" "YKL118W" 0.93779982317441 0.986348302766397 -0.297983465131386
"6221" "YPR100W" 0.938093758929632 0.986493863121232 -0.0187054931307246
"6222" "YOR034C-A" 0.938280647107302 0.986493863121232 -0.964610739771525
"6223" "YNL054W" 0.93846925951234 0.986493863121232 0.015569769716675
"6224" "YJR117W" 0.938595133015819 0.986493863121232 0.00461402290073914
"6225" "YBL025W" 0.93869218861658 0.986493863121232 0.025630956848917
"6226" "YLR438C-A" 0.939794441667783 0.987493613458182 -0.0387298698842359
"6227" "YGR104C" 0.940317160811533 0.987884192392653 -0.0138002825654457
"6228" "YDL237W" 0.94070741590671 0.988135503349662 -0.013918092545686
"6229" "YDL188C" 0.941721681939239 0.989005575045935 0.00690880292576211
"6230" "YDL139C" 0.941838082014089 0.989005575045935 -0.0450006134416753
"6231" "YJL165C" 0.942019425434091 0.989037246218877 -0.0174847013836974
"6232" "YMR225C" 0.943033380163167 0.989942935338164 -0.0589438437208178
"6233" "YNL118C" 0.943639441129905 0.99042021881467 0.00142124234642885
"6234" "YGR296W" 0.943864040398571 0.990497040790415 0.00954455309917042
"6235" "YGR109W-A" 0.944668220616246 0.991181956579227 -0.256540273856068
"6236" "YEL025C" 0.946916757619109 0.993338030284902 0.0208415616797989
"6237" "YJR055W" 0.947026795305248 0.993338030284902 -0.0214516629811403
"6238" "RDN37-1" 0.947758852911701 0.99394652384552 0.190750131107596
"6239" "YHL006C" 0.948007335449308 0.994047762223012 0.144557256381935
"6240" "YNL309W" 0.948569028737005 0.994412401096834 -0.00225558722150186
"6241" "YDL175C" 0.948659094351168 0.994412401096834 0.052584142304032
"6242" "YJL127C" 0.949361958885755 0.99498223647929 -0.016124497361478
"6243" "YJL139C" 0.949506894273954 0.99498223647929 0.0125315596457892
"6244" "YDL087C" 0.949781939191407 0.995111058006115 -0.0257204723304494
"6245" "YGR251W" 0.950897906865597 0.9961207536773 -0.0232664170880907
"6246" "YNL088W" 0.95205421325122 0.997172376415223 -0.00269310434146534
"6247" "YLR427W" 0.952743323726303 0.997207079146962 -0.00699461644077692
"6248" "YIL063C" 0.953517380431537 0.997207079146962 -0.0235596673785337
"6249" "YOR082C" 0.9545041804195 0.997207079146962 -0.0742910745578264
"6250" "snR3" 0.954872695192091 0.997207079146962 0.141036152674452
"6251" "YBL021C" 0.955169023214941 0.997207079146962 0.013815687177218
"6252" "YLR261C" 0.95528769060605 0.997207079146962 -0.178326530176911
"6253" "YER119C-A" 0.955538237078352 0.997207079146962 -0.0440925895753938
"6254" "YBR010W" 0.955685416637281 0.997207079146962 0.0131331807760736
"6255" "YKR035C" 0.955911567893156 0.997207079146962 0.0311547313480975
"6256" "YEL010W" 0.956571249151582 0.997207079146962 -0.355375918333314
"6257" "YHR130C" 0.956961030149248 0.997207079146962 -0.138399849366412
"6258" "YNL184C" 0.957675001171069 0.997207079146962 -0.0687687188533455
"6259" "YLR224W" 0.957955996005905 0.997207079146962 0.00458240113562965
"6260" "YDR478W" 0.958133762754432 0.997207079146962 -0.0653179544264151
"6261" "YDR276C" 0.959282671364196 0.997207079146962 0.00833175480417046
"6262" "YMR233W" 0.959462596613337 0.997207079146962 0.055119058848108
"6263" "YLR115W" 0.960290518073244 0.997207079146962 0.016868667274434
"6264" "Q0115" 0.960312578749783 0.997207079146962 Inf
"6265" "YDR118W-A" 0.960312578749783 0.997207079146962 Inf
"6266" "YFL015W-A" 0.960312578749783 0.997207079146962 Inf
"6267" "YGR259C" 0.960312578749783 0.997207079146962 Inf
"6268" "YHR069C-A" 0.960312578749783 0.997207079146962 Inf
"6269" "YLL030C" 0.960312578749783 0.997207079146962 Inf
"6270" "YMR046W-A" 0.960312578749783 0.997207079146962 Inf
"6271" "YMR272W-B" 0.960312578749783 0.997207079146962 Inf
"6272" "YMR326C" 0.960312578749783 0.997207079146962 Inf
"6273" "YOR008W-B" 0.960312578749783 0.997207079146962 Inf
"6274" "YOR161C-C" 0.960312578749783 0.997207079146962 Inf
"6275" "YPR016W-A" 0.960312578749783 0.997207079146962 Inf
"6276" "YPR108W-A" 0.960312578749783 0.997207079146962 Inf
"6277" "YPR137C-A" 0.960312578749783 0.997207079146962 Inf
"6278" "YPR158W-A" 0.960312578749783 0.997207079146962 Inf
"6279" "YAL059C-A" 0.960316133598785 0.997207079146962 Inf
"6280" "YAL063C-A" 0.960316133598785 0.997207079146962 Inf
"6281" "YBL108W" 0.960316133598785 0.997207079146962 Inf
"6282" "YDL163W" 0.960316133598785 0.997207079146962 Inf
"6283" "YDR095C" 0.960316133598785 0.997207079146962 Inf
"6284" "YMR324C" 0.960316133598785 0.997207079146962 Inf
"6285" "YNL054W-A" 0.960316133598785 0.997207079146962 Inf
"6286" "YNL130C-A" 0.960316133598785 0.997207079146962 Inf
"6287" "YOL038C-A" 0.960316133598785 0.997207079146962 Inf
"6288" "snR72" 0.960316133598785 0.997207079146962 Inf
"6289" "RPM1" 0.960318648521226 0.997207079146962 Inf
"6290" "YBR200W-A" 0.960318648521226 0.997207079146962 Inf
"6291" "YDR524W-C" 0.960318648521226 0.997207079146962 Inf
"6292" "YEL074W" 0.960318648521226 0.997207079146962 Inf
"6293" "YJL077W-B" 0.960318648521226 0.997207079146962 Inf
"6294" "YKL106C-A" 0.960318648521226 0.997207079146962 Inf
"6295" "YLR154C-H" 0.960318648521226 0.997207079146962 Inf
"6296" "YLR159W" 0.960318648521226 0.997207079146962 Inf
"6297" "YLR280C" 0.960318648521226 0.997207079146962 Inf
"6298" "YML007C-A" 0.960318648521226 0.997207079146962 Inf
"6299" "YNR077C" 0.960318648521226 0.997207079146962 Inf
"6300" "YOR293C-A" 0.960318648521226 0.997207079146962 Inf
"6301" "YPL232W" 0.961243179371671 0.998008709641243 -0.0129930535631311
"6302" "YPR022C" 0.961615967410296 0.998237330815322 0.00977905420062843
"6303" "YDR112W" 0.962294110705654 0.998782813301029 -0.073915017149749
"6304" "YFL050C" 0.962751279840371 0.999098805951096 -0.0177884309733279
"6305" "YJL162C" 0.963033921023796 0.999233610045627 0.0242455043953458
"6306" "YNL306W" 0.964202313582319 1 -0.033414042421517
"6307" "YDR344C" 0.966753618643669 1 0.180507940059362
"6308" "YHR077C" 0.967030498577886 1 0.00198139305703777
"6309" "YCL073C" 0.967709983968691 1 0.017882960284091
"6310" "YOL162W" 0.967912217100412 1 0.00906721484018424
"6311" "YLR231C" 0.968894204082878 1 -0.0205591754820622
"6312" "YJL032W" 0.968907904015601 1 0.214142738225253
"6313" "YER068W" 0.969275920597568 1 -0.013235389054463
"6314" "YHR153C" 0.96972587358112 1 -0.0506235987115369
"6315" "YDR476C" 0.969755844115593 1 0.0140480307734614
"6316" "YDR176W" 0.970300713310621 1 -0.00172974539861458
"6317" "YDL002C" 0.970502222752362 1 -0.025414459447035
"6318" "YGL212W" 0.971191797372848 1 -0.0119250118169135
"6319" "YMR075C-A" 0.972379884700676 1 0.241072090168396
"6320" "YPL228W" 0.972380695329092 1 0.0274970171880179
"6321" "YDL196W" 0.972476309515973 1 0.295012784743206
"6322" "YLR440C" 0.973626902449313 1 -0.00141221019167854
"6323" "snR34" 0.974379735701868 1 0.0966347956322643
"6324" "YLR064W" 0.974752078870694 1 -0.0190575841400978
"6325" "YGL181W" 0.975656294631107 1 0.00643607138304376
"6326" "YAR075W" 0.976336006582045 1 0.103786617184641
"6327" "YHR210C" 0.976371151388016 1 0.00695980904311689
"6328" "YIR022W" 0.976443915819559 1 0.0072475591380277
"6329" "YJL112W" 0.977114421688826 1 -0.00489527700291513
"6330" "YOR351C" 0.977452013705268 1 0.183919769447878
"6331" "YHR028C" 0.977987289719371 1 0.00398992727836234
"6332" "YJL181W" 0.978083065209631 1 0.0145709850810596
"6333" "YJL058C" 0.978721477124813 1 -0.0326125898007185
"6334" "YGR240C-A" 0.979592967599702 1 0.117506517935229
"6335" "YJR086W" 0.979707016715317 1 -0.00250997178665625
"6336" "YNL312W" 0.981308703321367 1 -0.00235384015240807
"6337" "YMR171C" 0.981428221980499 1 0.00865916335870335
"6338" "YHL040C" 0.981695534022295 1 0.160004317857281
"6339" "YMR190C" 0.983019603299595 1 0.00504621026158604
"6340" "YCR041W" 0.983559794777759 1 -0.130116846431058
"6341" "YCR025C" 0.983690307096054 1 -0.0266795335684268
"6342" "YLR131C" 0.983896128923927 1 0.0195174589077046
"6343" "YGR114C" 0.98409347739091 1 -0.0902693836222608
"6344" "YLL032C" 0.984219014203728 1 0.0102620865046636
"6345" "YJL095W" 0.984570575122852 1 -0.00904735653496508
"6346" "YGL122C" 0.984653114518871 1 -0.0165823997595492
"6347" "snR5" 0.984854840089493 1 0.106406369769109
"6348" "YCL065W" 0.985538301026968 1 -0.10954930594008
"6349" "YLR016C" 0.986196273136595 1 0.0204151830787592
"6350" "YOR008C-A" 0.986633266489034 1 -0.294614415117849
"6351" "YBL065W" 0.986814759303602 1 -0.235271939572152
"6352" "YOR353C" 0.98769721912016 1 0.0179658670353574
"6353" "YDR370C" 0.988358563483502 1 -0.00713826738608385
"6354" "YGR027W-A" 0.988395906306422 1 -0.230476182565451
"6355" "YBR211C" 0.988488021905547 1 -0.000497159627064498
"6356" "YGL013C" 0.989189880958351 1 -0.00862624750221949
"6357" "YGL063W" 0.989216543810651 1 0.0182883753791198
"6358" "YBR302C" 0.989343097759829 1 0.0155574849661695
"6359" "YHR021W-A" 0.98971196523435 1 -0.0915296196340147
"6360" "YPL242C" 0.990269152966748 1 0.0168501202638909
"6361" "YLR255C" 0.990520894260375 1 -0.322610015045958
"6362" "YMR257C" 0.991413135369539 1 -0.0010475820335065
"6363" "YBR274W" 0.991592686319546 1 0.0261037208581781
"6364" "YPR091C" 0.991593759814527 1 0.0152780716940648
"6365" "YIL132C" 0.991640379890514 1 -0.0502287776285293
"6366" "YMR042W" 0.99243196167867 1 0.0320081725922862
"6367" "YBR232C" 0.992613964106653 1 -0.0773110549838942
"6368" "YBR152W" 0.992619167348078 1 0.0113867251007653
"6369" "YGR293C" 0.994056355389402 1 0.20119697499659
"6370" "YDR240C" 0.994142740514372 1 -0.00516492453153453
"6371" "YPL013C" 0.99648952324808 1 -0.000795929647486606
"6372" "YIL137C" 0.996968437501625 1 0.010856519129759
"6373" "YMR144W" 0.99697627409428 1 0.00631908171143423
"6374" "YAL031C" 0.997109357209249 1 0.00202261607789156
"6375" "YKR086W" 0.998227517548416 1 -0.0098909313335119
"6376" "YDL088C" 0.998529825576427 1 0.00360892948288792
"6377" "YDL170W" 0.999020786374196 1 0.00210015424721048
"6378" "Q0055" 1 1 0.174717480384417
"6379" "Q0085" 1 1 0.0134505820678668
"6380" "Q0105" 1 1 -0.623597430783978
"6381" "Q0120" 1 1 0.276652554942439
"6382" "Q0250" 1 1 -0.517581720750864
"6383" "Q0255" 1 1 -0.14841660054944
"6384" "Q0275" 1 1 0.626460204526514
"6385" "RDN37-2" 1 1 -0.0425474740732045
"6386" "RDN5-1" 1 1 0.147441026253831
"6387" "RDN5-2" 1 1 -Inf
"6388" "RNA170" 1 1 -Inf
"6389" "RUF23" 1 1 -Inf
"6390" "YAL016C-B" 1 1 0.24019195564604
"6391" "YAL064W-B" 1 1 0.19580130045856
"6392" "YAL065C" 1 1 -Inf
"6393" "YAL067W-A" 1 1 -Inf
"6394" "YAL068W-A" 1 1 -Inf
"6395" "YAR019W-A" 1 1 0.106821192665237
"6396" "YAR061W" 1 1 -0.0424008905163254
"6397" "YBL008W-A" 1 1 0.376402569216022
"6398" "YBL062W" 1 1 -Inf
"6399" "YBR109W-A" 1 1 0.142624016889574
"6400" "YBR144C" 1 1 -0.461730248166672
"6401" "YBR182C-A" 1 1 -0.232915604124513
"6402" "YBR190W" 1 1 0.0133675084822628
"6403" "YBR196C-A" 1 1 -0.986549417932133
"6404" "YBR298C-A" 1 1 0.720620470224021
"6405" "YBR301W" 1 1 0.305465312108243
"6406" "YCL074W" 1 1 -Inf
"6407" "YCL076W" 1 1 -Inf
"6408" "YCR018C-A" 1 1 -0.246790627798718
"6409" "YCR024C-A" 1 1 -0.00372137076649833
"6410" "YCR050C" 1 1 -0.062280799626855
"6411" "YCR107W" 1 1 0.134957299216209
"6412" "YDL016C" 1 1 0.117479059615061
"6413" "YDL035C" 1 1 0.00992797006622624
"6414" "YDL068W" 1 1 -0.0403560175796994
"6415" "YDL069C" 1 1 0.0130170761006111
"6416" "YDL133C-A" 1 1 0.0343938303050274
"6417" "YDL187C" 1 1 -0.623597430783978
"6418" "YDR003W-A" 1 1 0.720620470224021
"6419" "YDR094W" 1 1 0.185405418333689
"6420" "YDR169C-A" 1 1 -Inf
"6421" "YDR250C" 1 1 -Inf
"6422" "YDR278C" 1 1 0.278028541966743
"6423" "YDR297W" 1 1 -0.0101186306777523
"6424" "YDR316W-A" 1 1 -Inf
"6425" "YDR365W-A" 1 1 0.720620470224021
"6426" "YDR542W" 1 1 -Inf
"6427" "YEL075C" 1 1 0.415913492432621
"6428" "YER038W-A" 1 1 -Inf
"6429" "YER076W-A" 1 1 0.00848471120521313
"6430" "YER078W-A" 1 1 0.376402569216022
"6431" "YER085C" 1 1 0.19580130045856
"6432" "YER088W-B" 1 1 -0.190828481082249
"6433" "YER091C-A" 1 1 -0.986549417932133
"6434" "YER153C" 1 1 -0.000184632641573753
"6435" "YER163C" 1 1 -0.0161890569843499
"6436" "YFL015C" 1 1 -0.195431126602105
"6437" "YFL032W" 1 1 0.19580130045856
"6438" "YFL057C" 1 1 0.0433830021980828
"6439" "YGL034C" 1 1 0.19580130045856
"6440" "YGL052W" 1 1 0.0773753585735954
"6441" "YGL118C" 1 1 0.0485064894551842
"6442" "YGL188C-A" 1 1 0.0727937555740945
"6443" "YGL199C" 1 1 -0.046379234676979
"6444" "YGL239C" 1 1 -0.0961295540816449
"6445" "YGL260W" 1 1 -0.246790627798718
"6446" "YGL261C" 1 1 0.444109486135821
"6447" "YGR038C-A" 1 1 0.19580130045856
"6448" "YGR050C" 1 1 -0.00737806992197748
"6449" "YGR069W" 1 1 0.221750085446371
"6450" "YGR121W-A" 1 1 -Inf
"6451" "YGR122C-A" 1 1 -Inf
"6452" "YGR161W-A" 1 1 0.720620470224021
"6453" "YHR028W-A" 1 1 0.00179039396950639
"6454" "YHR032C-A" 1 1 0.278028541966743
"6455" "YHR049C-A" 1 1 0.181504707584968
"6456" "YHR165W-A" 1 1 0.376402569216022
"6457" "YHR193C-A" 1 1 -0.283030143807186
"6458" "YHR199C-A" 1 1 0.0226603403862929
"6459" "YHR213W-A" 1 1 -0.139712444832526
"6460" "YHR214C-D" 1 1 0.225023767873978
"6461" "YIL012W" 1 1 -1.14841660054944
"6462" "YIL025C" 1 1 -0.484789461139423
"6463" "YIL032C" 1 1 -0.193390974776673
"6464" "YIL060W" 1 1 0.175609531291195
"6465" "YIL175W" 1 1 -Inf
"6466" "YIR023C-A" 1 1 0.118311082533313
"6467" "YJL043W" 1 1 -0.0194107594498276
"6468" "YJL086C" 1 1 -1.04240089051633
"6469" "YJL150W" 1 1 0.19580130045856
"6470" "YJL222W-B" 1 1 -Inf
"6471" "YJR011C" 1 1 0.028613945710392
"6472" "YJR022W" 1 1 -0.0116363020062762
"6473" "YJR028W" 1 1 0.376402569216022
"6474" "YJR120W" 1 1 -Inf
"6475" "YJR162C" 1 1 0.183868276269237
