"" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"2323" "YML034W" 7.49013278285449e-08 2.10936068297176e-07 0.42752004161633 28.9336249922784
"2324" "YMR294W-A" 7.50429864159744e-08 2.11244069334468e-07 0.833786647652704 28.9299650020575
"2325" "YGR109W-B" 7.55351824763526e-08 2.12538134950666e-07 0.502390556777396 28.917301876492
"2326" "YML048W" 7.76898546110986e-08 2.18506891171886e-07 0.44920091114385 28.8628229787261
"2327" "YDR410C" 7.84736548610099e-08 2.20616523464e-07 -0.938383005907226 28.8433800744371
"2328" "YMR201C" 7.95851421264863e-08 2.23645188913863e-07 0.590991388149838 28.8161396327294
"2329" "YOR070C" 8.04300471262201e-08 2.25922442378588e-07 0.535085943769798 28.7956864383904
"2330" "YHR003C" 8.15813897866447e-08 2.29058133898811e-07 -0.504098686390391 28.7681589960902
"2331" "YLL048C" 8.26201604490287e-08 2.31875199338286e-07 -0.467649431751585 28.743655045923
"2332" "YJR029W" 8.27092769920311e-08 2.32025767616581e-07 -0.555244314874213 28.741567240308
"2333" "YOL140W" 8.28932112509149e-08 2.32442086585292e-07 0.43898925115432 28.7372651811431
"2334" "YPL096W" 8.41606310744706e-08 2.35894965076772e-07 0.692282876841696 28.7078788635355
"2335" "YDR283C" 8.67242839021139e-08 2.42976559009691e-07 0.431063157800772 28.6497701792748
"2336" "YDR338C" 8.99541657439294e-08 2.5191787341472e-07 0.655619140661984 28.5789633600881
"2337" "YER053C" 9.05203322679556e-08 2.53394956652531e-07 0.966232853928003 28.566814529351
"2338" "YBL039W-B" 9.10399788877085e-08 2.54629669251706e-07 3.16926459042147 28.5557307525002
"2339" "YDR314C" 9.10682290005148e-08 2.54629669251706e-07 0.689335901282521 28.555130011331
"2340" "YOR022C" 9.10781757947099e-08 2.54629669251706e-07 0.603193033838994 28.5549185363136
"2341" "YBR133C" 9.19211837880444e-08 2.56876712661848e-07 -0.674780953019857 28.5370792447962
"2342" "YLR408C" 9.21817446776455e-08 2.57494864936446e-07 1.13118063557291 28.5315985465993
"2343" "YLR367W" 9.31762622525151e-08 2.60161804377274e-07 -0.652209761596116 28.5108213798923
"2344" "YEL003W" 9.37390874540475e-08 2.61621634012107e-07 -0.759795947642115 28.4991612474654
"2345" "YLR195C" 9.39161828965843e-08 2.6200412303175e-07 -0.463863013367499 28.4955068411473
"2346" "YFR028C" 9.63679810145204e-08 2.68729467944157e-07 -0.460534192308178 28.4456110553318
"2347" "YGL141W" 9.69458168492046e-08 2.70225621571153e-07 0.530438695977623 28.4340369741338
"2348" "YGL183C" 9.79946535415043e-08 2.73032803862232e-07 1.96819954048001 28.4132042439302
"2349" "YOR320C" 9.9358091008064e-08 2.76713763888784e-07 -0.439955781258399 28.3864542241766
"2350" "YHR037W" 1.0050139464416e-07 2.79778776068976e-07 0.404158366990043 28.3643051597361
"2351" "YGL092W" 1.01046696598022e-07 2.81177154038391e-07 -0.42456131727508 28.3538298783991
"2352" "YPL016W" 1.0130136042948e-07 2.81765943847643e-07 0.421516075729186 28.348957161582
"2353" "YAL026C" 1.01684244059044e-07 2.82710720201557e-07 -0.463719491208242 28.3416541504514
"2354" "YIL050W" 1.03556146130872e-07 2.87792824124114e-07 0.486889574121727 28.3063421494299
"2355" "YCL005W" 1.04700075028667e-07 2.90848361289827e-07 -0.681541072587016 28.2850763236896
"2356" "YFL034C-A" 1.04809343751274e-07 2.9102832208015e-07 -0.483607446578136 28.2830571960817
"2357" "YFR047C" 1.10868199105465e-07 3.07721577661415e-07 -0.447321954344501 28.1742780913991
"2358" "YDR181C" 1.1457321233438e-07 3.17747828315501e-07 0.519179805045725 28.1106571198109
"2359" "YDR305C" 1.14577671506614e-07 3.17747828315501e-07 0.665841941945538 28.110581797637
"2360" "YNL179C" 1.15674359785915e-07 3.20653246491294e-07 1.00983831720579 28.0921457089921
"2361" "YPL188W" 1.16463625213212e-07 3.22704377867358e-07 0.512702555065809 28.078985679564
"2362" "YBR220C" 1.16677966100422e-07 3.23161411612601e-07 -0.52283610029866 28.0754272386369
"2363" "YMR023C" 1.17670174871407e-07 3.25771597126003e-07 0.714330901394067 28.059039697224
"2364" "YBR237W" 1.18036439136621e-07 3.26647370910226e-07 0.460757145012122 28.0530253639369
"2365" "YJL014W" 1.19459427843332e-07 3.30445487082907e-07 -0.434111943529678 28.0298349743149
"2366" "YDL198C" 1.21379500739223e-07 3.35614832559593e-07 -0.460770336518199 27.998978601284
"2367" "YDR372C" 1.23065091907815e-07 3.40131741132627e-07 -0.44766837839979 27.9722909914191
"2368" "YPR179C" 1.25583177042566e-07 3.46944739954589e-07 0.614951879551623 27.9330973939529
"2369" "YPL063W" 1.37672067086436e-07 3.80181791000197e-07 -0.415837360645711 27.7552783187352
"2370" "YNL133C" 1.40995136875795e-07 3.89194171072342e-07 0.915037671432242 27.7091376686823
"2371" "YHL030W" 1.47658661594687e-07 4.07415843168471e-07 -0.426997276108207 27.6198111111744
"2372" "YNL027W" 1.50463766689321e-07 4.14980590928136e-07 0.466667976626714 27.5834101023181
"2373" "YGL174W" 1.53834042501083e-07 4.24097052693672e-07 0.874867645950881 27.5405640173428
"2374" "YIR008C" 1.54172366972257e-07 4.24850726509059e-07 0.553330093853606 27.5363149943602
"2375" "YPL084W" 1.55370383516551e-07 4.27971810090642e-07 0.45406699948155 27.5213438538438
"2376" "YMR163C" 1.5738550883666e-07 4.33340066838984e-07 0.760825462296632 27.4964206811356
"2377" "YGR237C" 1.59394764226815e-07 4.38687651481626e-07 0.487686424236532 27.4718865066015
"2378" "YOR130C" 1.60271786692218e-07 4.40915907712568e-07 -0.583429785652288 27.4612745715374
"2379" "YDR407C" 1.61362306877087e-07 4.4372938696507e-07 -0.454064465057869 27.4481602017531
"2380" "YAL040C" 1.62539352858721e-07 4.46778338824266e-07 -0.552850789508453 27.4341045947984
"2381" "YNL142W" 1.64189729902743e-07 4.51125246965033e-07 0.849933728226454 27.4145675790633
"2382" "YIL026C" 1.64556650857164e-07 4.51943580985545e-07 0.425475576168649 27.4102507487421
"2383" "YBL050W" 1.69936137043573e-07 4.66522118564438e-07 0.511453535617235 27.3480453186756
"2384" "YIL020C" 1.70100856449678e-07 4.66778440811155e-07 -0.662717402771793 27.3461718796068
"2385" "YGL172W" 1.73983175820771e-07 4.77231839085737e-07 -0.44288861324165 27.3025348873764
"2386" "YPR170W-B" 1.75006983313348e-07 4.79838929101392e-07 -1.47754154612254 27.2911899439108
"2387" "YDR153C" 1.80775711629287e-07 4.95448138030498e-07 0.425991985685595 27.2284836931524
"2388" "YCL017C" 1.83140802772598e-07 5.01719904413039e-07 0.413425282891815 27.2033528076662
"2389" "YER007W" 1.84547164148605e-07 5.05361049753107e-07 0.697441355882197 27.1885629092142
"2390" "YPR135W" 1.85242985392466e-07 5.07054230308584e-07 0.456508422590499 27.1812870734568
"2391" "YIL177C" 1.85747521909014e-07 5.08222621634783e-07 0.427299253511673 27.1760285119388
"2392" "YML133C" 1.86221835575021e-07 5.09307378065128e-07 0.443673162528257 27.1710979884114
"2393" "YJL191W" 1.86783282951652e-07 5.10629434630049e-07 -0.472679790211791 27.1652779450375
"2394" "YLL057C" 1.87089442704488e-07 5.11215321257879e-07 1.00890346641598 27.1621116324868
"2395" "YLL046C" 1.8715388175063e-07 5.11215321257879e-07 5.9669091992069 27.1614458636648
"2396" "YML029W" 1.8783218458749e-07 5.12853986465509e-07 0.497103936671045 27.1544517053246
"2397" "YDL009C" 1.92816669231756e-07 5.26243909100605e-07 1.0391249647598 27.1038188352826
"2398" "YER060W" 1.95874733479147e-07 5.34367183661627e-07 -0.580483999386013 27.0734000279305
"2399" "YDR527W" 2.00681590315811e-07 5.47252590181756e-07 -0.523690287412112 27.0265349234787
"2400" "YBR061C" 2.02390498915478e-07 5.51682768293775e-07 -0.578949172466741 27.0101443294945
"2401" "YKL021C" 2.03583191446518e-07 5.54511773343198e-07 -0.49011206269101 26.9987868804297
"2402" "YOR201C" 2.03597872144659e-07 5.54511773343198e-07 -0.472026628018485 26.998647498923
"2403" "YLR027C" 2.0435212682863e-07 5.56334421020764e-07 -0.484594950669576 26.9914999729709
"2404" "YPL250W-A" 2.12986189465743e-07 5.79598856690888e-07 -0.536423588497959 26.9115145419639
"2405" "YMR247C" 2.17583361525879e-07 5.91862931851267e-07 -0.4391795200533 26.8702425941823
"2406" "YNL078W" 2.19650672172297e-07 5.97238028824258e-07 -0.607138684266563 26.8519670305297
"2407" "YNL145W" 2.21581406005822e-07 6.02237456622388e-07 -1.57145798163289 26.8350538676308
"2408" "YIL047C" 2.30675940484931e-07 6.26695183825755e-07 0.423551737448393 26.7573225960206
"2409" "YDR046C" 2.31932023656944e-07 6.29846118208273e-07 -2.08022374934638 26.7468289603468
"2410" "YBL031W" 2.32809525163189e-07 6.31966769135925e-07 -0.879979633913722 26.7395318332724
"2411" "YGR173W" 2.40512117816373e-07 6.52604842287314e-07 -0.498267831572769 26.6766368864799
"2412" "YNR060W" 2.41115172782501e-07 6.53969925515391e-07 0.852414235257168 26.6717982242204
"2413" "YCR020C" 2.41311309029162e-07 6.54230660451213e-07 1.07822116384292 26.670227122332
"2414" "YOR323C" 2.42300590898106e-07 6.56640623718066e-07 -0.411509815117146 26.662322177937
"2415" "YOR186W" 2.42755045644654e-07 6.57599796524774e-07 2.56071180811199 26.6587016545181
"2416" "YDR309C" 2.48318518262888e-07 6.72392279170451e-07 -0.590873794191291 26.6149214500171
"2417" "YMR258C" 2.49248105687018e-07 6.7463016442055e-07 0.546472880696674 26.6077023008816
"2418" "YML027W" 2.5184083404949e-07 6.81365895927114e-07 0.540978354886398 26.5877089549188
"2419" "YBL032W" 2.53826364789756e-07 6.86453939005616e-07 -0.472697862863017 26.5725369045358
"2420" "YPR010C-A" 2.57371057226032e-07 6.95752667922604e-07 0.801538393633402 26.5457442285685
"2421" "YHR080C" 2.62578715966817e-07 7.09537364665392e-07 0.440663706560332 26.5070454107077
"2422" "YBL029W" 2.63778942025521e-07 7.1230368999492e-07 0.67119082150659 26.4982354812721
"2423" "YNR049C" 2.6382021413294e-07 7.1230368999492e-07 0.779382332187776 26.4979332497707
"2424" "YNL196C" 2.72766416177412e-07 7.36154246960656e-07 1.02522701225197 26.4335149551037
"2425" "YJL125C" 2.79321497562147e-07 7.53534530742915e-07 -0.47701036577986 26.38764468999
"2426" "YHR180W" 2.83436674178521e-07 7.64320990303334e-07 1.04644614483572 26.3593961659332
"2427" "YBR270C" 2.91199283573034e-07 7.84930248510421e-07 0.827327121077978 26.3072116897916
"2428" "YNR006W" 2.96560257731191e-07 7.99051567577204e-07 0.499035270838572 26.2719800590147
"2429" "YIL103W" 2.98297931306565e-07 8.03402662250946e-07 -0.475095033854582 26.2606971720199
"2430" "YNL137C" 3.02875098245322e-07 8.15394606057982e-07 -0.426099316595283 26.2312896102744
"2431" "YLR035C" 3.03764626394321e-07 8.17452976500062e-07 0.668321789596787 26.2256262638572
"2432" "YGR080W" 3.0498790593943e-07 8.20407434480162e-07 0.484404653788629 26.217865117314
"2433" "YHR201C" 3.06693694580888e-07 8.24362853218292e-07 -0.574757287702684 26.2070946060162
"2434" "YGR161C-D" 3.06710361469478e-07 8.24362853218292e-07 -0.511185063611721 26.2069896661845
"2435" "YOL091W" 3.0784602098896e-07 8.27075428874652e-07 0.963918761066565 26.1998526376031
"2436" "YDR466W" 3.1053632871893e-07 8.33960863086715e-07 0.502266248225888 26.1830502224543
"2437" "YPL105C" 3.15259623885523e-07 8.46298095797739e-07 -0.395755083511079 26.1539006414543
"2438" "YIL147C" 3.1742928833471e-07 8.51772930387889e-07 -0.451250130395951 26.1406570930464
"2439" "YDR229W" 3.24285045291051e-07 8.69812532305885e-07 0.605223631542335 26.0993983688169
"2440" "YLR376C" 3.27693272424364e-07 8.78594011557454e-07 0.986858994709864 26.0792115300884
"2441" "YPL061W" 3.29015487839538e-07 8.8177768187065e-07 0.485365392542922 26.0714366911715
"2442" "YLL005C" 3.33233099831815e-07 8.92715372276713e-07 0.580303173575263 26.0468441117755
"2443" "YOL021C" 3.39198162029817e-07 9.08323526810913e-07 -0.404839551951553 26.0125898103651
"2444" "YDL153C" 3.45194635786436e-07 9.240029898997e-07 -0.449283308970511 25.9787584293622
"2445" "YIL021W" 3.46300796790845e-07 9.26584790431782e-07 -0.464368945099855 25.972582012598
"2446" "YER069W" 3.57469219168125e-07 9.56076709647537e-07 0.486987167928817 25.9113065942337
"2447" "YML096W" 3.723393801754e-07 9.95441040092958e-07 -0.643928783764954 25.8326351423729
"2448" "YLR303W" 3.73458483221383e-07 9.98025080569562e-07 -0.499389198657072 25.8268425045562
"2449" "YDR322C-A" 3.82187965775677e-07 1.0209365749712e-06 0.681438874009885 25.7822458411399
"2450" "YJR012C" 3.90734759537438e-07 1.04334154975262e-06 0.89226746786201 25.7395609789735
"2451" "YGL095C" 3.9399908151127e-07 1.05162871939891e-06 0.447425746548242 25.7235046651796
"2452" "YHR082C" 3.9626704291467e-07 1.05725081351867e-06 0.391141297756196 25.7124274987724
"2453" "YMR208W" 3.98921130190399e-07 1.06389809771936e-06 -0.39659297582513 25.699544842211
"2454" "YJL039C" 4.07259586840992e-07 1.08569365000561e-06 -0.444966780884618 25.6596228162239
"2455" "YHR085W" 4.15324077003537e-07 1.10674138971777e-06 -0.793187490024555 25.6217844084126
"2456" "YDR386W" 4.32437047880984e-07 1.15187425376116e-06 0.528848194107612 25.5438730866172
"2457" "YLL003W" 4.34664479030456e-07 1.15733619121581e-06 0.435235305052447 25.533960197176
"2458" "YER031C" 4.35198724498177e-07 1.1582872480338e-06 -0.43701892865734 25.5315901802375
"2459" "YPR190C" 4.37327598865777e-07 1.16347993159004e-06 -0.448856811477366 25.5221749587034
"2460" "YJR002W" 4.37538311367434e-07 1.16356733047388e-06 -0.420533295497099 25.5212455556674
"2461" "YBR162W-A" 4.41472959564792e-07 1.17355388113485e-06 -0.859283453370821 25.5039726859366
"2462" "YMR277W" 4.4847840286142e-07 1.19169200305419e-06 -0.428184460543768 25.4735977764275
"2463" "YOR387C" 4.49475563882159e-07 1.19385673524851e-06 1.3692720104204 25.4693129003404
"2464" "YBR226C" 4.55696192281256e-07 1.20988818583765e-06 1.58306051541648 25.4427956649145
"2465" "YPR165W" 4.64304514865115e-07 1.23224346298076e-06 0.467793632486507 25.4066926541015
"2466" "YBL105C" 4.67726513579775e-07 1.24082191883167e-06 0.411283289403776 25.3925269714776
"2467" "YGR101W" 4.75055081636555e-07 1.25975287558425e-06 0.566915705354476 25.3625360172055
"2468" "YMR205C" 4.80188587492963e-07 1.27284997543718e-06 -0.453315494374058 25.3418029711926
"2469" "YHR002W" 4.82431678592454e-07 1.2782778620299e-06 0.761548370959128 25.3328133116839
"2470" "YLR128W" 4.83612766929121e-07 1.28088855111349e-06 0.817599988238679 25.3280966783541
"2471" "YBR179C" 4.84498382491599e-07 1.28271485967626e-06 0.449878357177492 25.3245675747647
"2472" "YJL219W" 4.88296774475448e-07 1.29224817905274e-06 1.03629932027461 25.3095042952857
