"" "gene.id" "p.value" "q.value" "log.fc" "test.stat....voomTTbl.t"
"1146" "YOL101C" 1.22066982404578e-07 6.39873556803486e-07 3.97912396034265 10.2176473320871
"1147" "YPR081C" 6.41802981818292e-08 3.64862660993915e-07 1.09780857835396 10.7858001025395
"1148" "YOL048C" 7.46882409765384e-08 4.19408130874261e-07 1.3138615833003 10.6495662182407
"1149" "YHL028W" 7.78677527409563e-08 4.35393879001142e-07 -1.43088399834877 -10.6123536510097
"1150" "YGL102C" 4.98656751653739e-08 2.93893015253943e-07 -0.712169808621033 -11.0156786261623
"1151" "YDR120C" 5.14335634863264e-08 3.00964554854694e-07 -0.906095707447656 -10.9872658644376
"1152" "YDR330W" 5.91659257758005e-08 3.40724900022259e-07 0.835819528932214 10.8594719422917
"1153" "YMR027W" 5.12081652016551e-08 3.0015327734721e-07 0.732444712276453 10.9912930701926
"1154" "YOR152C" 9.49239107469801e-08 5.16203012557559e-07 1.64832344290111 10.4369830747483
"1155" "YOL115W" 6.31370604402224e-08 3.60735938340554e-07 -0.89626074071862 -10.8006088437344
"1156" "YDL060W" 5.24233276999335e-08 3.05662575590878e-07 -0.92161972662096 -10.969802054261
"1157" "YJR015W" 5.5973281771647e-08 3.25201784502766e-07 -1.07335917229528 -10.9099414550079
"1158" "YOR271C" 5.32634093186983e-08 3.102842598067e-07 -0.729345551408069 -10.9552534166207
"1159" "YGR230W" 1.20379963278586e-07 6.3255077893053e-07 2.08037251576775 10.2296880836661
"1160" "YLR251W" 1.08889954528481e-07 5.81334665412197e-07 2.21881378831968 10.3168134753205
"1161" "YLR102C" 8.37545995688616e-08 4.63948002014812e-07 1.25175410811723 10.5475518060638
"1162" "YDR037W" 5.1860180504966e-08 3.02919018628114e-07 -0.925778042343372 -10.9796948190516
"1163" "YPL167C" 7.03193726128635e-08 3.95554028919478e-07 1.03432831112662 10.7035550603274
"1164" "YIR014W" 1.28600011899435e-07 6.69825858157726e-07 2.01437100274358 10.1726384062687
"1165" "YMR018W" 1.18212988510228e-07 6.22163612899368e-07 2.03044188531298 10.2454213312347
"1166" "YBR255C-A" 1.10250572940338e-07 5.86866760110409e-07 1.64366867813751 10.3059964779648
"1167" "YPR145W" 5.35607827551141e-08 3.11461902919073e-07 -0.713731965632687 -10.9501621207798
"1168" "YFL061W" 1.33804328074899e-07 6.93619583412036e-07 2.42176167715765 10.1384956867852
"1169" "YLR023C" 5.68511181337232e-08 3.30008886274017e-07 0.900933187559026 10.8957639741237
"1170" "YLR297W" 1.35326877618691e-07 7.00402241599268e-07 2.45758026542005 10.1287744845789
"1171" "YER037W" 1.05646006596652e-07 5.69774258165949e-07 2.04818247437531 10.3431960198399
"1172" "YHR063C" 6.4305510260774e-08 3.64862660993915e-07 -0.889433939999037 -10.7840400175952
"1173" "YPL142C" 8.42790227159448e-08 4.66458008974374e-07 -1.11663658459221 -10.5420165223765
"1174" "YER136W" 5.71502429037938e-08 3.30864503607627e-07 0.68606124955094 10.8909863095177
"1175" "YMR036C" 8.6407142625551e-08 4.75420964723595e-07 1.11930280465916 10.5199254865708
"1176" "YLR093C" 6.38087550373347e-08 3.63620971650038e-07 0.98588512263401 10.7910444852725
"1177" "YML091C" 5.71056302359314e-08 3.30864503607627e-07 0.762646355995382 10.8916971726937
"1178" "YNL238W" 6.37379930406272e-08 3.6353439448281e-07 -0.827073017212885 -10.7920469968592
"1179" "YKL078W" 9.0796895956735e-08 4.9664991082689e-07 -1.21339995167809 -10.4761370010005
"1180" "YHR039C-A" 6.23685308099665e-08 3.56656406082868e-07 -0.79054251082734 -10.8116862453248
"1181" "YLR346C" 1.38374706318387e-07 7.13354868979422e-07 4.97260004654476 10.1096604787276
"1182" "YKL181W" 6.04202493787769e-08 3.46727431084174e-07 -0.696741219803398 -10.8404346121923
"1183" "YAL017W" 6.41626235903576e-08 3.64862660993915e-07 0.810998722999153 10.7860488465758
"1184" "YDR361C" 7.61708266013939e-08 4.27000469259913e-07 -1.06644967644339 -10.6320079577239
"1185" "YMR024W" 6.83919448406916e-08 3.87041611719554e-07 -0.784814729626766 -10.7285230648839
"1186" "YEL005C" 1.10514507147092e-07 5.87793419314043e-07 1.29954261062528 10.3039146872343
"1187" "YJR041C" 7.86292782881789e-08 4.38527483854447e-07 -1.01914931037093 -10.6036815962864
"1188" "YJL070C" 8.58939519069361e-08 4.729951459387e-07 0.970531657201015 10.5251991159624
"1189" "YLR311C" 1.63918694597054e-07 8.27435262387291e-07 4.41782861568595 9.96520237371881
"1190" "YNR050C" 6.36060913017163e-08 3.63098646854998e-07 -0.872413603738473 -10.7939188745302
"1191" "YNR008W" 7.73895152683878e-08 4.33089999046872e-07 -0.928383363820522 -10.6178461072336
"1192" "YDR399W" 6.43017455542465e-08 3.64862660993915e-07 -0.805308026976804 -10.7840928840536
"1193" "YNL223W" 1.06471200297955e-07 5.72337380730666e-07 1.46066758990577 10.3364036762728
"1194" "YMR323W" 1.73587837533752e-07 8.6489842585362e-07 4.58434873610296 9.91669719057556
"1195" "YPL193W" 8.96797819063582e-08 4.91361083108371e-07 0.989664286239361 10.4870625160777
"1196" "YGL016W" 8.34755642684906e-08 4.62794187664801e-07 -1.06825750489137 -10.5505121229138
"1197" "YDR005C" 8.2843872830286e-08 4.60071830268023e-07 1.01736607086655 10.5572530194935
"1198" "YJR075W" 7.28217860852821e-08 4.09278457534291e-07 -0.746090567480744 -10.6722074008345
"1199" "YLR004C" 1.36900333714551e-07 7.07426526983091e-07 1.51582736270674 10.1188500934915
"1200" "YOL154W" 1.48938452260956e-07 7.61054773029529e-07 1.74544346768932 10.0467259122506
"1201" "YBR096W" 9.48480335639554e-08 5.16203012557559e-07 -1.18349299366948 -10.4376864203834
"1202" "YPL246C" 8.96079235157515e-08 4.91361083108371e-07 -0.89536821909193 -10.4877702661595
"1203" "YGL185C" 1.02998244301308e-07 5.57332104399631e-07 1.10859958521721 10.3653788718083
"1204" "YKL197C" 8.69007499045423e-08 4.77735046954215e-07 0.923594983411155 10.5148845504736
"1205" "YPL281C" 1.90836798210835e-07 9.42941339800063e-07 4.54433708927402 9.83692530533109
"1206" "YBR261C" 1.00525493732334e-07 5.44853173154042e-07 -1.01534496438695 -10.3866521046816
"1207" "YLR300W" 7.03127206372061e-08 3.95554028919478e-07 -0.774295968778279 -10.7036399682492
"1208" "YPL141C" 8.4942473397478e-08 4.69335862302619e-07 0.904836236120824 10.53506625227
"1209" "YFL053W" 1.56952152459547e-07 7.95954249139812e-07 1.9255306000489 10.0020809779226
"1210" "YLR222C" 8.0443106457241e-08 4.4826133087161e-07 -0.846324123157589 -10.583382217112
"1211" "YCL032W" 9.83230935846459e-08 5.3335794214822e-07 0.930191052838656 10.4060751324605
"1212" "YMR317W" 9.12528677759926e-08 4.98727035079819e-07 0.826061720127751 10.4717187115777
"1213" "YOR121C" 1.98337177032089e-07 9.78523236910954e-07 3.18588628272455 9.80460746861127
"1214" "YDR247W" 1.24024707426026e-07 6.48576847307005e-07 1.4865915223253 10.2038950971789
"1215" "YHR065C" 8.4669615787625e-08 4.68223691025057e-07 -0.848977095751153 -10.5379176526113
"1216" "YKL183W" 1.31032500677478e-07 6.81410667275087e-07 -1.33707209340295 -10.1565001379169
"1217" "YOR004W" 1.1320797160269e-07 6.0104943237319e-07 -1.00875188535915 -10.2829683370132
"1218" "YKL172W" 7.81953669349755e-08 4.36479599393012e-07 -0.902841561055222 -10.6086118170324
"1219" "YBR273C" 8.57279016541636e-08 4.72616773911274e-07 0.719267202400981 10.5269126798731
"1220" "YPL160W" 7.70526998737042e-08 4.3157428302549e-07 -0.778770702709091 -10.6217361528434
"1221" "YFR030W" 7.8117159455452e-08 4.36415420288272e-07 -0.772715579188543 -10.6095035381224
"1222" "YAL027W" 1.33617186662535e-07 6.93305320062101e-07 1.1828272306066 10.139698688284
"1223" "YOR177C" 1.82105331275536e-07 9.00478516405561e-07 2.12791549030057 9.87629880335988
"1224" "YOR113W" 1.13530313620825e-07 6.01876265565184e-07 1.09783432159305 10.2804972633659
"1225" "YPL200W" 1.38533242735616e-07 7.1360982202866e-07 5.76885065904423 10.1086785626885
"1226" "YDL023C" 1.08944711066242e-07 5.81334665412197e-07 0.931258754624674 10.3163753783647
"1227" "YGR083C" 8.56039617905089e-08 4.72591660787771e-07 -0.717191569958992 -10.5281939943515
"1228" "YFR011C" 1.03134085466942e-07 5.57605939772508e-07 0.860760449456775 10.3642260608987
"1229" "YKR018C" 8.32206542481003e-08 4.61772281671817e-07 0.697985394602763 10.5532257398467
"1230" "YMR244W" 2.19967647752098e-07 1.06594692710684e-06 3.49480365337031 9.71823655298279
"1231" "YJL050W" 8.57529976509757e-08 4.72616773911274e-07 -0.94159146685046 -10.5266534733125
"1232" "YAL007C" 1.08733323743659e-07 5.81154741773705e-07 -1.14536772051395 -10.3180679485995
"1233" "YLL020C" 2.15171184702441e-07 1.04813841423929e-06 2.4721220279864 9.73658277044529
"1234" "YCL043C" 8.72511212259737e-08 4.7925846772487e-07 -0.635716394407217 -10.5113249162314
"1235" "YJR139C" 8.7505185479105e-08 4.80250774668041e-07 -0.677788197614694 -10.5087532544813
"1236" "YKR050W" 1.15774145289391e-07 6.12283313244296e-07 0.886420092345528 10.2635008046963
"1237" "YJL036W" 1.06008235640664e-07 5.70866740380674e-07 1.028580231101 10.3402074889522
"1238" "YJL076W" 9.16742489642483e-08 5.00611800270544e-07 -0.877000924303787 -10.4676565009897
"1239" "YGL148W" 8.9990250194244e-08 4.9264955378305e-07 -0.80790678254005 -10.4840115834188
"1240" "YMR259C" 1.04278680554199e-07 5.63328759855961e-07 -0.763110435367272 -10.3545763752454
"1241" "YBR238C" 1.66823359058074e-07 8.36931299814354e-07 -1.75020708383775 -9.95031715895082
"1242" "YML093W" 9.48141148321082e-08 5.16203012557559e-07 -0.967166640133796 -10.4380010252626
"1243" "YGR144W" 2.02852622039096e-07 9.94798990539555e-07 3.04682305897428 9.78577360734281
"1244" "YJR149W" 1.50327209786677e-07 7.65323429124076e-07 1.36724019448014 10.0388081464506
"1245" "YDR030C" 1.53797418600211e-07 7.80943547622033e-07 1.2201431598364 10.0193595592741
"1246" "YDR173C" 1.39850714816643e-07 7.19829564382754e-07 1.07757437049529 10.1005647078109
"1247" "YIL114C" 1.71764784184688e-07 8.57692682198046e-07 -1.48734688608263 -9.92561850197331
"1248" "YNL217W" 1.33637726780543e-07 6.93305320062101e-07 -1.31721698149654 -10.1395665624125
"1249" "YOR239W" 1.0095111545841e-07 5.46707116994137e-07 -0.819446538306711 -10.3829509277637
"1250" "YPR041W" 9.49039261850869e-08 5.16203012557559e-07 -0.774368340653957 -10.4371682639672
"1251" "YBR143C" 9.43028181852233e-08 5.14536310732052e-07 -0.681239831573091 -10.4427580391172
"1252" "YHR183W" 9.5574485269928e-08 5.19309204847067e-07 -0.759491839266195 -10.4309770735301
"1253" "YKR074W" 1.20913367741017e-07 6.34843701253399e-07 -1.20189421054855 -10.2258616562285
"1254" "YDR006C" 1.07532939023303e-07 5.7757018644536e-07 0.709373759471268 10.327746461243
"1255" "YER072W" 1.28383768835476e-07 6.6923236312485e-07 -0.880040839226684 -10.1740887993458
"1256" "YNL100W" 1.16300376566224e-07 6.14569518171434e-07 1.26383260331596 10.2595656158591
"1257" "YDR104C" 1.24677580718392e-07 6.51470234073257e-07 0.999028592938447 10.1993603642975
"1258" "YFL044C" 1.15197428973514e-07 6.09726197689909e-07 0.820134325085666 10.2678355045522
"1259" "YGL187C" 1.06271440213301e-07 5.71733356805443e-07 0.729956650735695 10.338042776885
"1260" "YPR114W" 1.23111803890077e-07 6.44317936839109e-07 -0.807221258546646 -10.2102788394318
"1261" "YNL203C" 2.79957460792395e-07 1.31666549856495e-06 2.90829389887516 9.51928849501342
"1262" "YPL212C" 1.13238870489293e-07 6.0104943237319e-07 -0.893587762513334 -10.2827311410183
"1263" "YOR202W" 1.0965007667035e-07 5.84621680177205e-07 -0.687123650173675 -10.3107527965632
"1264" "YDL189W" 1.27152196650623e-07 6.6387044731714e-07 -0.814102230814718 -10.182399256106
"1265" "YGR125W" 1.08429177635541e-07 5.80477643282905e-07 -0.715817574947016 -10.3205094058361
"1266" "YPL075W" 1.13282474796109e-07 6.0104943237319e-07 -0.760827806321503 -10.2823965290578
"1267" "YPL012W" 1.06023095316802e-07 5.70866740380674e-07 -0.839301544594356 -10.3400851236336
"1268" "YLL001W" 1.08010687267369e-07 5.79185177133712e-07 0.717320951348826 10.3238807059783
"1269" "YHL010C" 1.66365156552797e-07 8.352731037363e-07 1.09946154373214 9.95264681076658
"1270" "YAL042W" 1.07756541380954e-07 5.7829638532748e-07 -0.768691951433181 -10.3259348799939
"1271" "YGR121C" 1.08253926323334e-07 5.80014075354015e-07 0.731876904634142 10.3219195131968
"1272" "YOR065W" 1.05248415763283e-07 5.68098296966501e-07 0.691155728943719 10.3464889141279
"1273" "YGR020C" 1.36104882580128e-07 7.03872048884743e-07 -0.963494789514819 -10.1238520109514
"1274" "YBR150C" 1.3495782820688e-07 6.99045219421541e-07 0.969799343814533 10.1311200452133
"1275" "YHR071W" 1.17249701335255e-07 6.18088272469973e-07 1.09911915149438 10.252514328713
"1276" "YPR154W" 1.49152148778806e-07 7.61117870421817e-07 1.20893409839232 10.0455024435006
"1277" "YLR290C" 1.65952253562165e-07 8.352731037363e-07 1.11962866271988 9.95475201436635
"1278" "YDR429C" 1.10231683038859e-07 5.86866760110409e-07 -0.721214546015477 -10.3061456766416
"1279" "YNL141W" 1.22854342320472e-07 6.43485274187772e-07 -0.844445257538318 -10.2120883475042
"1280" "YMR140W" 1.46334551961322e-07 7.49663773634276e-07 0.880625115786618 10.0617861491381
"1281" "YMR319C" 1.46779159720293e-07 7.5135310085302e-07 -0.99784086606175 -10.059194520774
"1282" "YEL053W-A" 1.50221696871427e-07 7.65323429124076e-07 -0.93350395606773 -10.0394069663653
"1283" "YML106W" 1.16583116777567e-07 6.15566384147571e-07 -0.64596322256312 -10.2574591068711
"1284" "YGL250W" 2.01019457519969e-07 9.89189264275752e-07 1.42211644297008 9.79336528378342
"1285" "YDR202C" 1.71879410938801e-07 8.57692682198046e-07 1.15788802734408 9.92505459455027
"1286" "YBR205W" 1.30617394132197e-07 6.79792356732564e-07 -0.777726757142017 -10.1592314144742
"1287" "YOR032C" 2.29091851875966e-07 1.10770058756287e-06 1.47776191946257 9.68448551988845
"1288" "YNL016W" 1.16987065413489e-07 6.17201114463748e-07 -0.700849416641878 -10.2544589933893
"1289" "YGL081W" 3.23217935089241e-07 1.49223128535908e-06 3.43502888245427 9.40223997686442
"1290" "YLR216C" 1.17376657794174e-07 6.18259335981872e-07 0.890922287493752 10.2515759565547
"1291" "YNL242W" 1.47276578940441e-07 7.53309913548367e-07 0.966030463141011 10.0563049599978
"1292" "YDR293C" 1.19338676854943e-07 6.27583299023343e-07 0.685631306409611 10.2372102573275
"1293" "YKL030W" 2.67123101024953e-07 1.26265847319743e-06 -2.06299010166985 -9.55775565620497
"1294" "YBR039W" 1.21598634885411e-07 6.37929646688339e-07 0.691761638501901 10.2209721757971
"1295" "YMR164C" 1.6186201697389e-07 8.18949199569367e-07 0.926636753645134 9.97591313462271
"1296" "YHR126C" 3.13707784986448e-07 1.45758262029925e-06 5.35971017499441 9.42647710110366
"1297" "YCR069W" 1.37275064756136e-07 7.08803057328053e-07 0.761213183845563 10.1165044610862
"1298" "YGR111W" 1.52694269167868e-07 7.7616620737855e-07 0.816050694014929 10.0254909147597
"1299" "YKL065W-A" 3.46871818883262e-07 1.59356421287521e-06 4.67438248768053 9.34510885183638
"1300" "YDL228C" 2.12386785018754e-07 1.03786242619429e-06 -1.24126161951157 -9.74743407502883
"1301" "YMR285C" 1.62157094890765e-07 8.19808125792414e-07 -0.912253167509857 -9.97436753829978
"1302" "YBL101C" 1.32186869115224e-07 6.86867750398566e-07 0.783974673107096 10.14895300156
"1303" "YNL333W" 2.377289793681e-07 1.14523047350966e-06 1.35752211899162 9.6538312161187
"1304" "YDR218C" 3.28901109735423e-07 1.51526130978108e-06 2.31285313347114 9.38811612854328
"1305" "YOL051W" 1.27748968934186e-07 6.66454349894294e-07 0.767656568149777 10.1783616556165
"1306" "YPL166W" 3.14270623695603e-07 1.4591614054057e-06 2.29547394304877 9.42502100949902
"1307" "YKL103C" 1.41647562690873e-07 7.27932722013896e-07 0.713471009651117 10.089629027726
"1308" "YFL058W" 3.67018328008574e-07 1.67787134998749e-06 3.10873965013293 9.29963063609294
"1309" "YIR025W" 2.12427054214942e-07 1.03786242619429e-06 1.1483362321451 9.74727606018435
"1310" "YOR350C" 1.70357088382785e-07 8.51395013139937e-07 0.864119168568515 9.9325765863067
"1311" "YMR156C" 2.61540390642906e-07 1.24255427420907e-06 1.58706453012676 9.57510731600868
"1312" "YMR311C" 1.3756115118923e-07 7.0972007182961e-07 0.74501241820974 10.1147182940075
"1313" "YER016W" 1.66293989640025e-07 8.352731037363e-07 -0.93816804264544 -9.95300926058747
"1314" "YOR241W" 1.4442590810239e-07 7.41628171747125e-07 -0.728835765143991 -10.0730079227371
"1315" "YOR075W" 1.78076763227787e-07 8.83228343469435e-07 0.883492292398534 9.89514930714135
"1316" "YGL134W" 2.02666944250614e-07 9.94634020470754e-07 1.19449070365544 9.78653921783197
"1317" "YMR074C" 1.57700637190264e-07 7.99130572036178e-07 -0.765310337082667 -9.99803586637569
"1318" "YMR085W" 2.53965336156842e-07 1.21273082418837e-06 1.39076758695711 9.59929334403186
"1319" "YCL036W" 1.94962211928314e-07 9.62598332403795e-07 -1.2315381609802 -9.81898544674901
"1320" "YDL037C" 3.22363179624038e-07 1.49038863682011e-06 -2.66126029267435 -9.40438708814623
"1321" "YKR017C" 2.18073546603517e-07 1.05833615866484e-06 1.24336581495733 9.72542995327479
"1322" "YPL110C" 1.62418444679854e-07 8.20495339842167e-07 0.755786019200483 9.97300111039015
"1323" "YLR351C" 1.51011783586494e-07 7.68210799551202e-07 -0.711752020351624 -10.0349338265677
"1324" "YER155C" 1.40511472563888e-07 7.22661991755469e-07 -0.848106329646129 -10.0965259786039
"1325" "YPR062W" 1.70244093295562e-07 8.51395013139937e-07 -0.99370814599453 -9.93313776488623
"1326" "YNL092W" 3.18632090383351e-07 1.47626850941068e-06 2.0167938896002 9.41383100334362
"1327" "YBL040C" 1.69400547913528e-07 8.47910011056081e-07 -0.888162503984183 -9.93733974070224
"1328" "YIL071C" 2.55152021765001e-07 1.21662137491737e-06 1.57276707563048 9.59545403501567
"1329" "YCR044C" 1.76515985320019e-07 8.76151423341095e-07 -0.94245150889855 -9.90257505031287
"1330" "YNL130C" 1.4926845425729e-07 7.61117870421817e-07 -0.663710816883369 -10.0448373495794
"1331" "YEL009C" 1.45976140416914e-07 7.48505332336631e-07 0.666977251368361 10.0638814600992
"1332" "YPL037C" 1.45994008569481e-07 7.48505332336631e-07 -0.675146245910966 -10.0637768711161
"1333" "YBR247C" 1.67296411280412e-07 8.38661396625637e-07 -0.92424664082365 -9.94791915514119
"1334" "YGR223C" 2.01103901174985e-07 9.89189264275752e-07 0.882246233057192 9.79301395855314
"1335" "YGL106W" 1.74609441098321e-07 8.68665371608529e-07 -0.824494093370189 -9.91174144246987
"1336" "YPL060W" 2.74771294334437e-07 1.29506758468004e-06 1.43583255818448 9.53460158601146
"1337" "YEL057C" 4.2014624171483e-07 1.87617523092042e-06 2.65199851987683 9.19140596845008
"1338" "YDL084W" 1.49023412450447e-07 7.61054773029529e-07 -0.60393790616928 -10.0462392687235
"1339" "YGL219C" 1.81712581590576e-07 8.99896827226004e-07 0.748338668185085 9.87811689894316
"1340" "YBL085W" 1.66032879203096e-07 8.352731037363e-07 -0.704284587336304 -9.95434050247894
"1341" "YGR155W" 1.53872857365454e-07 7.80943547622033e-07 -0.624076172809832 -10.0189419821317
"1342" "YOR167C" 1.66293784101537e-07 8.352731037363e-07 -0.782814365848822 -9.95301030762513
"1343" "YLL014W" 2.13901386404482e-07 1.04428572377472e-06 -0.99590282396728 -9.74151271951132
"1344" "YGR271C-A" 2.06381235341455e-07 1.01058835449386e-06 -1.0275134474412 -9.77136434094993
"1345" "YIR019C" 2.33503376529507e-07 1.12736464151737e-06 -1.61368459444797 -9.66867739108672
"1346" "YER142C" 2.08415909793863e-07 1.01978824373332e-06 0.957265112096117 9.76317455968002
"1347" "YEL001C" 1.81867069511403e-07 8.9998061175764e-07 -0.75094845852812 -9.87740125230187
"1348" "YDL004W" 1.78743805210087e-07 8.85865131579081e-07 0.912454981082578 9.89199685338306
"1349" "YGR279C" 1.58479741339186e-07 8.02457018452751e-07 -0.793445509673998 -9.99384696922272
